"","Pathway","CellType","avg","std"
"72","MAPK","MAIT cells",0.729434311787751,1.00500451072102
"73","NFkB","Atypical NKT cells",-0.334577197876631,0.639238558872746
"74","NFkB","CD8+ CD73+ regulatory T cells",0.0453230814721664,0.834964197349199
"75","NFkB","CD8+ central memory T cells",-0.471527398167319,0.70931081534738
"76","NFkB","CD8+ cycling effector T cells",0.245914687050023,0.655672507689196
"77","NFkB","CD8+ effector memory T cells 1",0.414775940490067,1.02654340087858
"78","NFkB","CD8+ effector memory T cells 2",1.0718555616333,1.0065284102097
"79","NFkB","CD8+ naive T cells",-0.938710935788074,0.763970201642893
"80","NFkB","CD8+ NK-like early effector T cells",0.000467581462650903,0.941543603811132
"81","NFkB","CD8+ NK-like TEMRA cells",0.406120794914304,0.815261400577603
"82","NFkB","CD8+ TEMRA cells",0.262339824724691,0.813011656234959
"83","NFkB","Gamma Delta T cells",-0.167296218676543,0.912279107500313
"84","NFkB","MAIT cells",1.34616537419511,1.02886953300967
"85","p53","Atypical NKT cells",-0.0621807815266905,1.03653157539351
"86","p53","CD8+ CD73+ regulatory T cells",-0.0994349340672185,0.883606953883176
"87","p53","CD8+ central memory T cells",-0.00396307906911075,0.866611063056014
"88","p53","CD8+ cycling effector T cells",-1.66186057700421,2.44097267891234
"89","p53","CD8+ effector memory T cells 1",-0.0123807932539255,1.06798481169481
"90","p53","CD8+ effector memory T cells 2",-0.203289850945794,1.1060743145852
"91","p53","CD8+ naive T cells",-0.109959902215349,0.857741610365678
"92","p53","CD8+ NK-like early effector T cells",0.0465667417253829,1.0763506240185
"93","p53","CD8+ NK-like TEMRA cells",0.26127057484552,1.03254292332649
"94","p53","CD8+ TEMRA cells",0.0180177901810024,1.01961799927056
"95","p53","Gamma Delta T cells",0.115459395035684,0.901616369295655
"96","p53","MAIT cells",0.212226067524055,1.04702609091876
"97","PI3K","Atypical NKT cells",0.295034132715461,0.963764288053155
"98","PI3K","CD8+ CD73+ regulatory T cells",-0.0551314751444469,0.975124453951456
"99","PI3K","CD8+ central memory T cells",-0.0432834749574782,0.918159786113075
"100","PI3K","CD8+ cycling effector T cells",-0.00550813777142953,1.01310955244598
"101","PI3K","CD8+ effector memory T cells 1",0.0407733314237541,1.05299875550509
"102","PI3K","CD8+ effector memory T cells 2",-0.00948986330397371,0.987956478138873
"103","PI3K","CD8+ naive T cells",-0.250280443685243,1.02376421624568
"104","PI3K","CD8+ NK-like early effector T cells",-0.150914898661612,1.01474854306141
"105","PI3K","CD8+ NK-like TEMRA cells",-0.00991750527123658,1.02666470923617
"106","PI3K","CD8+ TEMRA cells",0.118030888520135,1.0201974802792
"107","PI3K","Gamma Delta T cells",0.0996038868879661,0.920442994862982
"108","PI3K","MAIT cells",-0.00101066452345769,0.999183145626521
"109","TGFb","Atypical NKT cells",-0.0658161377915774,1.06498271231648
"110","TGFb","CD8+ CD73+ regulatory T cells",-0.0291637642544795,0.977542945529246
"111","TGFb","CD8+ central memory T cells",-0.0102028811483782,0.879628751981397
"112","TGFb","CD8+ cycling effector T cells",0.407299193567518,1.04669446587045
"113","TGFb","CD8+ effector memory T cells 1",-0.109006749692541,1.04544486321577
"114","TGFb","CD8+ effector memory T cells 2",0.0722222354979448,1.05085259196895
"115","TGFb","CD8+ naive T cells",-0.168317703129096,0.905407044423256
"116","TGFb","CD8+ NK-like early effector T cells",0.170981252285295,0.908163033044579
"117","TGFb","CD8+ NK-like TEMRA cells",0.121651954743135,1.03427356165261
"118","TGFb","CD8+ TEMRA cells",-0.014466687801401,1.06134453436447
"119","TGFb","Gamma Delta T cells",0.295933541308554,1.14225235945403
"120","TGFb","MAIT cells",0.537744452733377,1.07021336651482
"121","TNFa","Atypical NKT cells",-0.0564552157698708,0.648491783329348
"122","TNFa","CD8+ CD73+ regulatory T cells",-0.00231348994729099,0.870210132772315
"123","TNFa","CD8+ central memory T cells",-0.368585172769881,0.766595202319148
"124","TNFa","CD8+ cycling effector T cells",0.408685903166839,0.626036676041313
"125","TNFa","CD8+ effector memory T cells 1",0.338645774425347,1.0045893746061
"126","TNFa","CD8+ effector memory T cells 2",0.906172452595504,0.874691110705971
"127","TNFa","CD8+ naive T cells",-1.13461019947326,0.832459058173087
"128","TNFa","CD8+ NK-like early effector T cells",0.149870218898549,0.944649305031992
"129","TNFa","CD8+ NK-like TEMRA cells",0.444813538091767,0.751566525978108
"130","TNFa","CD8+ TEMRA cells",0.248218838542128,0.761033029209616
"131","TNFa","Gamma Delta T cells",-0.138181126174368,0.975171745638206
"132","TNFa","MAIT cells",1.35968520894995,1.0465490079575
"133","Trail","Atypical NKT cells",0.24753397619167,0.975296949570875
"134","Trail","CD8+ CD73+ regulatory T cells",-0.478516787134201,0.952236751517548
"135","Trail","CD8+ central memory T cells",0.035194869153887,0.931343102174359
"136","Trail","CD8+ cycling effector T cells",-0.507112677287054,1.01166230091455
"137","Trail","CD8+ effector memory T cells 1",0.03076406090026,1.02334725129237
"138","Trail","CD8+ effector memory T cells 2",-0.25599250312599,1.01087334036907
"139","Trail","CD8+ naive T cells",0.035702681472802,0.931997119103883
"140","Trail","CD8+ NK-like early effector T cells",-0.0418057931317198,0.959313305125
"141","Trail","CD8+ NK-like TEMRA cells",0.0112646788356746,1.05821371820917
"142","Trail","CD8+ TEMRA cells",0.0724722335776112,1.02743828991217
"143","Trail","Gamma Delta T cells",0.15522185921022,0.958980920267684
"144","Trail","MAIT cells",-0.63307789121413,0.996743381241065
"145","VEGF","Atypical NKT cells",0.456775299432153,0.91570879018285
"146","VEGF","CD8+ CD73+ regulatory T cells",-0.542806288771055,0.822303606174469
"147","VEGF","CD8+ central memory T cells",-0.494611802711908,0.76379532831296
"148","VEGF","CD8+ cycling effector T cells",0.210151765174198,0.826206588787021
"149","VEGF","CD8+ effector memory T cells 1",-0.115812940283991,0.941852768756655
"150","VEGF","CD8+ effector memory T cells 2",0.329688025632821,0.978910029746547
"151","VEGF","CD8+ naive T cells",-0.500634864236264,0.75329700354561
"152","VEGF","CD8+ NK-like early effector T cells",-0.44944439936076,0.93734353846267
"153","VEGF","CD8+ NK-like TEMRA cells",0.660069517299003,0.998608514047033
"154","VEGF","CD8+ TEMRA cells",0.523639376336671,0.923331888634066
"155","VEGF","Gamma Delta T cells",0.687130923035475,1.08039836227071
"156","VEGF","MAIT cells",-0.0422454443514649,1.00712943311793
"157","WNT","Atypical NKT cells",-0.0848858504488606,1.06916344474475
"158","WNT","CD8+ CD73+ regulatory T cells",0.035288304071399,0.947455881793271
"159","WNT","CD8+ central memory T cells",-0.0619204934528014,0.916407371430497
"160","WNT","CD8+ cycling effector T cells",0.207164160681849,0.842629078110275
"161","WNT","CD8+ effector memory T cells 1",-0.199362643638824,1.05785751433916
"162","WNT","CD8+ effector memory T cells 2",0.241494493741243,1.06202944949178
"163","WNT","CD8+ naive T cells",0.0596328347978078,0.912094778727723
"164","WNT","CD8+ NK-like early effector T cells",-0.250048943498911,0.994170326948817
"165","WNT","CD8+ NK-like TEMRA cells",0.142355686226353,1.06580228241278
"166","WNT","CD8+ TEMRA cells",0.0269672027527516,1.02722457351918
"167","WNT","Gamma Delta T cells",0.0282907919337014,1.16313826286765
"168","WNT","MAIT cells",0.367881156219197,0.972935367629526
