"","Pathway","CellType","avg","std"
"72","MAPK","MAIT cells",0.430278133369779,1.00529104373133
"73","NFkB","Atypical NKT cells",-0.382240213834777,0.401345356061285
"74","NFkB","CD8+ CD73+ regulatory T cells",0.20204989083303,0.666570451840847
"75","NFkB","CD8+ central memory T cells",0.160595074025627,0.796742449076144
"76","NFkB","CD8+ cycling effector T cells",-0.0691817830124819,0.788753335628621
"77","NFkB","CD8+ effector memory T cells 1",0.509897925746371,0.785668235691521
"78","NFkB","CD8+ effector memory T cells 2",0.919338878451049,0.86070546799003
"79","NFkB","CD8+ naive T cells",-1.46263062654177,0.662289448795229
"80","NFkB","CD8+ NK-like early effector T cells",-0.0372849672340846,0.697911236189367
"81","NFkB","CD8+ NK-like TEMRA cells",0.0309429712410752,0.765952386238007
"82","NFkB","CD8+ TEMRA cells",0.0981234439703972,0.741774442585237
"83","NFkB","Gamma Delta T cells",-0.172922370697265,0.737252001855453
"84","NFkB","MAIT cells",0.482706067969552,0.784675250218762
"85","p53","Atypical NKT cells",0.401566994026253,0.978008385788287
"86","p53","CD8+ CD73+ regulatory T cells",0.0305517056482587,0.924219429632264
"87","p53","CD8+ central memory T cells",-0.00749320560883216,0.926940180782803
"88","p53","CD8+ cycling effector T cells",-1.0104252802187,2.50861621025292
"89","p53","CD8+ effector memory T cells 1",0.0491711220407926,1.00812869289478
"90","p53","CD8+ effector memory T cells 2",-0.0675881453175327,0.994087086617018
"91","p53","CD8+ naive T cells",-0.2038612920127,0.854275663277368
"92","p53","CD8+ NK-like early effector T cells",-0.103075726296028,1.01557180912957
"93","p53","CD8+ NK-like TEMRA cells",0.14028134176344,1.07311553193258
"94","p53","CD8+ TEMRA cells",0.0533071627733733,1.04124686102327
"95","p53","Gamma Delta T cells",0.439501016648493,0.913874279072329
"96","p53","MAIT cells",0.182652587341451,1.01984797368284
"97","PI3K","Atypical NKT cells",0.723436162217297,0.893297736850333
"98","PI3K","CD8+ CD73+ regulatory T cells",-0.104978774836354,0.917297042720768
"99","PI3K","CD8+ central memory T cells",-0.135182973212815,0.972937072122512
"100","PI3K","CD8+ cycling effector T cells",0.285815823877693,1.22676202068464
"101","PI3K","CD8+ effector memory T cells 1",0.064033334015605,0.974675379435397
"102","PI3K","CD8+ effector memory T cells 2",0.170991035237788,0.958926207691645
"103","PI3K","CD8+ naive T cells",-0.36132132253267,0.908267840558704
"104","PI3K","CD8+ NK-like early effector T cells",-0.276014070201295,0.946699896924036
"105","PI3K","CD8+ NK-like TEMRA cells",0.106407847421284,0.990760788699689
"106","PI3K","CD8+ TEMRA cells",0.244477239802027,1.05054022057678
"107","PI3K","Gamma Delta T cells",-0.138121419022604,0.959525908284499
"108","PI3K","MAIT cells",0.274655979180355,0.935445309614053
"109","TGFb","Atypical NKT cells",0.616036584854949,0.880267111567748
"110","TGFb","CD8+ CD73+ regulatory T cells",0.0463718987594133,0.925424271300144
"111","TGFb","CD8+ central memory T cells",0.13837048681191,0.956699403174626
"112","TGFb","CD8+ cycling effector T cells",0.10117444868753,1.07611035129752
"113","TGFb","CD8+ effector memory T cells 1",0.0569190301493722,1.00979712865357
"114","TGFb","CD8+ effector memory T cells 2",0.07859733922323,0.972459091251739
"115","TGFb","CD8+ naive T cells",-0.269221494693363,0.91087291790523
"116","TGFb","CD8+ NK-like early effector T cells",0.189865066459435,1.07116700011404
"117","TGFb","CD8+ NK-like TEMRA cells",0.0350396749158098,0.994853700370546
"118","TGFb","CD8+ TEMRA cells",-0.0602073937062275,1.03100455856084
"119","TGFb","Gamma Delta T cells",0.550950276657935,1.06727730163933
"120","TGFb","MAIT cells",0.0330032953642782,0.984246594154324
"121","TNFa","Atypical NKT cells",-0.271344708218799,0.585559976530403
"122","TNFa","CD8+ CD73+ regulatory T cells",0.205057572293287,0.702264277848482
"123","TNFa","CD8+ central memory T cells",0.217991274031994,0.786423471373748
"124","TNFa","CD8+ cycling effector T cells",0.0618451348884681,0.744697388081998
"125","TNFa","CD8+ effector memory T cells 1",0.441173645658879,0.774134635753194
"126","TNFa","CD8+ effector memory T cells 2",0.817836015870848,0.798135812876194
"127","TNFa","CD8+ naive T cells",-1.51563063454992,0.671787666188478
"128","TNFa","CD8+ NK-like early effector T cells",0.174335273400616,0.705458291868092
"129","TNFa","CD8+ NK-like TEMRA cells",0.013808695631247,0.726219863024038
"130","TNFa","CD8+ TEMRA cells",0.10758152580119,0.727577502463839
"131","TNFa","Gamma Delta T cells",-0.216895236656417,0.739697160518982
"132","TNFa","MAIT cells",0.545702473529502,0.750660735667276
"133","Trail","Atypical NKT cells",0.57576608224085,0.881398147497134
"134","Trail","CD8+ CD73+ regulatory T cells",-0.508154366060009,0.951428284792902
"135","Trail","CD8+ central memory T cells",-0.104769167697826,1.00076843756126
"136","Trail","CD8+ cycling effector T cells",-0.127220481005404,1.05325119196972
"137","Trail","CD8+ effector memory T cells 1",0.0666979947689318,1.02469308935693
"138","Trail","CD8+ effector memory T cells 2",-0.0021548719735113,1.00775589404704
"139","Trail","CD8+ naive T cells",0.123703463416761,0.894396040006291
"140","Trail","CD8+ NK-like early effector T cells",-0.222619182751268,1.06447124625401
"141","Trail","CD8+ NK-like TEMRA cells",0.26474647192801,0.947661851918413
"142","Trail","CD8+ TEMRA cells",0.118279297997976,1.00382614880566
"143","Trail","Gamma Delta T cells",-0.144620033148889,0.920863666920273
"144","Trail","MAIT cells",-0.200716365003776,0.900631235195128
"145","VEGF","Atypical NKT cells",1.29505158648619,0.454212141499985
"146","VEGF","CD8+ CD73+ regulatory T cells",-0.468407370591905,0.813396927541033
"147","VEGF","CD8+ central memory T cells",-0.33463751453551,0.828567024765863
"148","VEGF","CD8+ cycling effector T cells",0.599365563150065,0.870080072628496
"149","VEGF","CD8+ effector memory T cells 1",-0.0635900243551402,0.933297951658559
"150","VEGF","CD8+ effector memory T cells 2",0.160378521725727,0.934540258116791
"151","VEGF","CD8+ naive T cells",-0.38333352431572,0.727038418078111
"152","VEGF","CD8+ NK-like early effector T cells",-0.416342923263112,0.886769949597221
"153","VEGF","CD8+ NK-like TEMRA cells",0.256805462451032,1.0598884793221
"154","VEGF","CD8+ TEMRA cells",0.693888121628428,1.01799390529277
"155","VEGF","Gamma Delta T cells",0.696672916074832,1.10696115522894
"156","VEGF","MAIT cells",-0.0731209209228704,0.927671044484532
"157","WNT","Atypical NKT cells",-0.42626253303274,0.921653610881056
"158","WNT","CD8+ CD73+ regulatory T cells",0.0269402784395568,0.933019404093922
"159","WNT","CD8+ central memory T cells",-0.0607618615654379,0.972693483103632
"160","WNT","CD8+ cycling effector T cells",0.112940900936362,1.347201144824
"161","WNT","CD8+ effector memory T cells 1",-0.0850008701543438,1.03965806122964
"162","WNT","CD8+ effector memory T cells 2",0.0199328899130247,1.01295814849865
"163","WNT","CD8+ naive T cells",0.0459832717296503,0.838132352577519
"164","WNT","CD8+ NK-like early effector T cells",0.0384667175291986,1.09688598552514
"165","WNT","CD8+ NK-like TEMRA cells",-0.0259345720576363,1.05026939296914
"166","WNT","CD8+ TEMRA cells",0.0324628611131807,1.04704946721908
"167","WNT","Gamma Delta T cells",-0.0385983338848685,1.21587898751631
"168","WNT","MAIT cells",0.14565178021384,0.942220324362384
