"","Pathway","CellType","avg","std"
"72","MAPK","MAIT cells",0.717945561659655,0.910632223453228
"73","NFkB","CD8+ CD73+ regulatory T cells",0.0199108942954471,0.863556333128414
"74","NFkB","CD8+ central memory T cells",-0.220482311068482,1.03883339708262
"75","NFkB","CD8+ cycling effector T cells",-0.262389363956594,0.868644036119961
"76","NFkB","CD8+ effector memory T cells 1",0.427285093313172,0.936219653899672
"77","NFkB","CD8+ effector memory T cells 2",0.595831867010332,1.1305007861809
"78","NFkB","CD8+ exhausted T cells",3.26716144241302,NA
"79","NFkB","CD8+ naive T cells",-1.70483563950316,1.01503519113377
"80","NFkB","CD8+ NK-like early effector T cells",0.139087492876946,1.01477222240632
"81","NFkB","CD8+ NK-like TEMRA cells",0.403025285315439,0.887971162582936
"82","NFkB","CD8+ TEMRA cells",-0.0414095813038492,0.833849859780921
"83","NFkB","Gamma Delta T cells",-0.370508698585834,0.931207772116155
"84","NFkB","MAIT cells",0.416623115711653,1.09194782737563
"85","p53","CD8+ CD73+ regulatory T cells",-0.138539521272286,0.982219215486732
"86","p53","CD8+ central memory T cells",-0.0615074127679879,0.830281275076795
"87","p53","CD8+ cycling effector T cells",-2.60716677140143,2.32128426966335
"88","p53","CD8+ effector memory T cells 1",-0.123447627566344,0.984372043922165
"89","p53","CD8+ effector memory T cells 2",0.0725689277967177,1.02971989551416
"90","p53","CD8+ exhausted T cells",-1.74964147777958,NA
"91","p53","CD8+ naive T cells",-0.374863720660167,0.800693171265033
"92","p53","CD8+ NK-like early effector T cells",-0.0471458164573271,0.861717800106303
"93","p53","CD8+ NK-like TEMRA cells",0.0275153106252496,0.947034273280822
"94","p53","CD8+ TEMRA cells",0.0846794981122208,0.967864105027964
"95","p53","Gamma Delta T cells",0.112232025637573,0.975358836036935
"96","p53","MAIT cells",0.199336842176022,1.01467972541175
"97","PI3K","CD8+ CD73+ regulatory T cells",-0.521946150855972,0.828465007871306
"98","PI3K","CD8+ central memory T cells",-0.379468800224935,0.81466343032476
"99","PI3K","CD8+ cycling effector T cells",0.343755157555118,1.02730620933912
"100","PI3K","CD8+ effector memory T cells 1",-0.288853556273248,0.912405745603038
