"","Pathway","CellType","avg","std"
"72","MAPK","CD8+ exhausted T cells",-0.436968502570107,1.10194316630802
"73","MAPK","CD8+ naive T cells",0.345179994791492,0.8169713310431
"74","MAPK","CD8+ NK-like early effector T cells",0.29264810197102,0.906508130273939
"75","MAPK","CD8+ NK-like TEMRA cells",-0.06449141370388,0.937964837914179
"76","MAPK","CD8+ TEMRA cells",-0.343126713409087,1.00032325393111
"77","MAPK","Gamma Delta T cells",-0.546928136897722,1.11270754809245
"78","MAPK","MAIT cells",0.563765085276748,0.949376571494831
"79","NFkB","Atypical NKT cells",-0.515537874840199,0.668321705415173
"80","NFkB","CD8+ CD73+ regulatory T cells",0.0836303495074869,0.786587014345667
"81","NFkB","CD8+ central memory T cells",-0.340243175975658,0.932918768750989
"82","NFkB","CD8+ cycling effector T cells",-0.258397447688134,0.806521813466701
"83","NFkB","CD8+ effector memory T cells 1",0.461559228189485,0.890751776848197
"84","NFkB","CD8+ effector memory T cells 2",0.775903520450336,0.957403163405063
"85","NFkB","CD8+ exhausted T cells",0.318128623278303,0.960900147572456
"86","NFkB","CD8+ naive T cells",-1.33795443104274,0.80043052240171
"87","NFkB","CD8+ NK-like early effector T cells",0.0266053564160137,0.803456793517586
"88","NFkB","CD8+ NK-like TEMRA cells",0.173115698560921,0.811959193550215
"89","NFkB","CD8+ TEMRA cells",0.0291000552588351,0.799938433025137
"90","NFkB","Gamma Delta T cells",-0.226257359058454,0.812047764220602
"91","NFkB","MAIT cells",0.604272344776304,0.933052085545316
"92","p53","Atypical NKT cells",-0.0829705576221909,0.925364698164455
"93","p53","CD8+ CD73+ regulatory T cells",0.0384761675851615,0.855578752661729
"94","p53","CD8+ central memory T cells",-0.0248347167550389,0.816057124305577
"95","p53","CD8+ cycling effector T cells",-2.38322321597564,2.5356417668713
"96","p53","CD8+ effector memory T cells 1",-0.0172468526919702,0.955094000887355
"97","p53","CD8+ effector memory T cells 2",-0.0570752435629792,0.970410154776802
"98","p53","CD8+ exhausted T cells",-0.180380404649508,0.964872781381399
"99","p53","CD8+ naive T cells",-0.136085369844719,0.779641939287352
"100","p53","CD8+ NK-like early effector T cells",-0.00297689796657041,0.929564712453718
"101","p53","CD8+ NK-like TEMRA cells",0.187892955557145,0.973566158140945
"102","p53","CD8+ TEMRA cells",0.0935958514870538,0.948236362273339
"103","p53","Gamma Delta T cells",0.191950850914868,0.938338094042293
"104","p53","MAIT cells",0.217504308792459,0.978495481087666
"105","PI3K","Atypical NKT cells",0.283648607433073,0.893824194389373
"106","PI3K","CD8+ CD73+ regulatory T cells",-0.273218368210664,0.91684991345187
"107","PI3K","CD8+ central memory T cells",-0.147604215385828,0.907844796294253
"108","PI3K","CD8+ cycling effector T cells",0.615986943305772,1.14525832718788
"109","PI3K","CD8+ effector memory T cells 1",-0.0119622815106806,0.970964287342407
"110","PI3K","CD8+ effector memory T cells 2",0.0248585006392595,1.00266344706238
"111","PI3K","CD8+ exhausted T cells",0.264474066665708,1.08080261634505
"112","PI3K","CD8+ naive T cells",-0.393300635953329,0.932511024417116
"113","PI3K","CD8+ NK-like early effector T cells",-0.388722433595134,0.970004037358613
"114","PI3K","CD8+ NK-like TEMRA cells",-0.0316600209366117,0.968119412011179
"115","PI3K","CD8+ TEMRA cells",0.197483881343641,1.01847543847356
"116","PI3K","Gamma Delta T cells",-0.0859032434001579,1.07034935324084
"117","PI3K","MAIT cells",0.015004301465667,0.920962903973197
"118","TGFb","Atypical NKT cells",-0.0613447055871928,1.00342192326556
"119","TGFb","CD8+ CD73+ regulatory T cells",0.0837712277368565,0.946377924252967
"120","TGFb","CD8+ central memory T cells",0.040669284731628,0.91756692830835
"121","TGFb","CD8+ cycling effector T cells",-0.11271661993552,1.06192207859279
"122","TGFb","CD8+ effector memory T cells 1",-0.0476466118869985,1.00089151860967
"123","TGFb","CD8+ effector memory T cells 2",0.0373378650708993,0.935745552017168
"124","TGFb","CD8+ exhausted T cells",0.740276449197369,0.925664043735561
"125","TGFb","CD8+ naive T cells",-0.208213160754293,0.917692538450657
"126","TGFb","CD8+ NK-like early effector T cells",0.300860396213338,1.02656403702229
"127","TGFb","CD8+ NK-like TEMRA cells",0.0110015848721039,1.01749386310962
"128","TGFb","CD8+ TEMRA cells",-0.0120964612518465,1.03296480027889
"129","TGFb","Gamma Delta T cells",0.490223508361128,1.09892458204892
"130","TGFb","MAIT cells",0.184502887677609,0.984573578423238
"131","TNFa","Atypical NKT cells",-0.251169402134678,0.645111339219766
"132","TNFa","CD8+ CD73+ regulatory T cells",0.0630751739942295,0.841608177254696
"133","TNFa","CD8+ central memory T cells",-0.248424106032748,0.947688861701307
"134","TNFa","CD8+ cycling effector T cells",-0.117768149032225,0.771509443280489
"135","TNFa","CD8+ effector memory T cells 1",0.394268187765471,0.890230770723676
"136","TNFa","CD8+ effector memory T cells 2",0.686693537615379,0.867978045054434
"137","TNFa","CD8+ exhausted T cells",0.190772329473646,0.919870287893198
"138","TNFa","CD8+ naive T cells",-1.50026448482275,0.835406000931066
"139","TNFa","CD8+ NK-like early effector T cells",0.208616924368319,0.820685554740365
"140","TNFa","CD8+ NK-like TEMRA cells",0.153889536826918,0.75995341109109
"141","TNFa","CD8+ TEMRA cells",0.0711951430749798,0.763018700316951
"142","TNFa","Gamma Delta T cells",-0.31658022128067,0.836293218308661
"143","TNFa","MAIT cells",0.639939164500742,0.916025549011387
"144","Trail","Atypical NKT cells",0.290674854116257,0.918541279124005
"145","Trail","CD8+ CD73+ regulatory T cells",-0.533592509049023,0.993787778489931
"146","Trail","CD8+ central memory T cells",-0.0241571434887062,0.95258699432476
"147","Trail","CD8+ cycling effector T cells",-0.537469736920234,0.993567453003753
"148","Trail","CD8+ effector memory T cells 1",0.06940519662955,1.01725722922116
"149","Trail","CD8+ effector memory T cells 2",-0.0829188420157978,0.999393580804172
"150","Trail","CD8+ exhausted T cells",0.0290711478468981,0.984887237233875
"151","Trail","CD8+ naive T cells",0.0545006466877982,0.896735608379559
"152","Trail","CD8+ NK-like early effector T cells",-0.229430819404575,1.0597626333888
"153","Trail","CD8+ NK-like TEMRA cells",0.09383378284209,0.997692241420346
"154","Trail","CD8+ TEMRA cells",0.0644025068309248,1.00475603815545
"155","Trail","Gamma Delta T cells",0.124594891935745,1.02752255289773
"156","Trail","MAIT cells",-0.340897146052087,0.941105607007235
"157","VEGF","Atypical NKT cells",0.363312825278109,0.832905843990255
"158","VEGF","CD8+ CD73+ regulatory T cells",-0.624213226852578,0.786583615935616
"159","VEGF","CD8+ central memory T cells",-0.515718261267752,0.76090103880983
"160","VEGF","CD8+ cycling effector T cells",0.147461466680788,0.822216545372147
"161","VEGF","CD8+ effector memory T cells 1",-0.261149698098183,0.921162673551691
"162","VEGF","CD8+ effector memory T cells 2",0.0808506906603506,0.897272957997651
"163","VEGF","CD8+ exhausted T cells",-0.210207716183436,0.949543507355689
"164","VEGF","CD8+ naive T cells",-0.535799668158628,0.727789791020262
"165","VEGF","CD8+ NK-like early effector T cells",-0.524027353007185,0.8882137614218
"166","VEGF","CD8+ NK-like TEMRA cells",0.370260249604899,1.00103277206323
"167","VEGF","CD8+ TEMRA cells",0.492310889795799,0.954046291363219
"168","VEGF","Gamma Delta T cells",0.931238949019363,0.983546838483733
"169","VEGF","MAIT cells",-0.185471681083174,0.904561427825233
"170","WNT","Atypical NKT cells",-0.137318634802023,1.0225340419087
"171","WNT","CD8+ CD73+ regulatory T cells",0.0448795936365653,0.935728523260691
"172","WNT","CD8+ central memory T cells",-0.0782225302609,0.93209834801906
"173","WNT","CD8+ cycling effector T cells",0.000826373008105682,0.942375684173181
"174","WNT","CD8+ effector memory T cells 1",-0.0763283083718283,1.03407518707259
"175","WNT","CD8+ effector memory T cells 2",0.114132968569415,0.987609463760773
"176","WNT","CD8+ exhausted T cells",-0.0558987715218542,1.1019944779866
"177","WNT","CD8+ naive T cells",0.0330877585470764,0.873870483720621
"178","WNT","CD8+ NK-like early effector T cells",0.0256044004050133,1.06318044563168
"179","WNT","CD8+ NK-like TEMRA cells",-0.0122459683035159,1.01521265228638
"180","WNT","CD8+ TEMRA cells",0.0288162775415244,1.02796103830424
"181","WNT","Gamma Delta T cells",-0.0443530810949227,1.13611551872821
"182","WNT","MAIT cells",0.166541854102941,0.959667177637817
