"","tf","cell_type","avg","std"
"1138","BHLHE22","recovered_mild.CD8+ central memory T cells",0.964797156210613,0.991194253453243
"1139","BHLHE22","recovered_mild.CD8+ cycling effector T cells",0.69449495948842,1.00231641642454
"1140","BHLHE22","recovered_mild.CD8+ effector memory T cells 1",0.76745751738876,0.979747638056675
"1141","BHLHE22","recovered_mild.CD8+ effector memory T cells 2",0.345513043363649,1.04667493619304
"1142","BHLHE22","recovered_mild.CD8+ naive T cells",1.58950387320703,0.914827016193933
"1143","BHLHE22","recovered_mild.CD8+ NK-like early effector T cells",1.10841797174855,1.0274819736141
"1144","BHLHE22","recovered_mild.CD8+ NK-like TEMRA cells",0.48683518430404,1.03789299077733
"1145","BHLHE22","recovered_mild.CD8+ TEMRA cells",0.219351512216895,1.05445235473214
"1146","BHLHE22","recovered_mild.Gamma Delta T cells",0.0514911541158844,1.14234190039955
"1147","BHLHE22","recovered_mild.MAIT cells",0.865445875990857,0.921188142568395
"1148","BHLHE22","recovered_severe.CD8+ CD73+ regulatory T cells",1.12899776380302,0.973002496227232
"1149","BHLHE22","recovered_severe.CD8+ central memory T cells",1.11937200189095,1.03121610181123
"1150","BHLHE22","recovered_severe.CD8+ cycling effector T cells",0.576069429752685,0.946512671606006
"1151","BHLHE22","recovered_severe.CD8+ effector memory T cells 1",0.715863004512215,1.03794784270613
"1152","BHLHE22","recovered_severe.CD8+ effector memory T cells 2",0.476368627183397,1.02953845235566
"1153","BHLHE22","recovered_severe.CD8+ exhausted T cells",-0.140022305463492,1.3391711204984
"1154","BHLHE22","recovered_severe.CD8+ naive T cells",1.60271385647216,0.925370829801967
"1155","BHLHE22","recovered_severe.CD8+ NK-like early effector T cells",0.789457712869302,1.04716871429579
"1156","BHLHE22","recovered_severe.CD8+ NK-like TEMRA cells",0.484494675223266,1.08871935238265
"1157","BHLHE22","recovered_severe.CD8+ TEMRA cells",0.440914261754409,1.01993165100648
"1158","BHLHE22","recovered_severe.Gamma Delta T cells",-0.406514514423119,0.922988841277496
"1159","BHLHE22","recovered_severe.MAIT cells",0.979359131219483,0.963581673974802
"1160","BHLHE40","active_mild.Atypical NKT cells",2.62918869439407,0.936426408151507
"1161","BHLHE40","active_mild.CD8+ CD73+ regulatory T cells",2.99040356591583,1.0992089415468
"1162","BHLHE40","active_mild.CD8+ central memory T cells",3.08963333481104,1.04240998297644
"1163","BHLHE40","active_mild.CD8+ cycling effector T cells",2.40099382826903,1.10911307360372
"1164","BHLHE40","active_mild.CD8+ effector memory T cells 1",3.0517353083059,1.01323617896649
"1165","BHLHE40","active_mild.CD8+ effector memory T cells 2",2.44777528251076,1.03803041822813
"1166","BHLHE40","active_mild.CD8+ naive T cells",3.27335353648095,1.01094367563786
"1167","BHLHE40","active_mild.CD8+ NK-like early effector T cells",2.85776490737322,0.915811913310469
"1168","BHLHE40","active_mild.CD8+ NK-like TEMRA cells",2.44343506339484,1.08644546633932
"1169","BHLHE40","active_mild.CD8+ TEMRA cells",2.64969014270173,1.03802361149738
"1170","BHLHE40","active_mild.Gamma Delta T cells",2.51981403296319,1.13765583837076
"1171","BHLHE40","active_mild.MAIT cells",2.59132657077423,1.0708830091542
"1172","BHLHE40","active_severe.Atypical NKT cells",2.35288923187731,1.15960684475134
"1173","BHLHE40","active_severe.CD8+ CD73+ regulatory T cells",3.05547842155962,1.05599306394215
"1174","BHLHE40","active_severe.CD8+ central memory T cells",2.92965629066707,1.06970106305797
"1175","BHLHE40","active_severe.CD8+ cycling effector T cells",2.56586449779838,1.06448507934099
"1176","BHLHE40","active_severe.CD8+ effector memory T cells 1",2.95442519409039,1.02527912750183
"1177","BHLHE40","active_severe.CD8+ effector memory T cells 2",2.42141840794416,1.06261849743318
"1178","BHLHE40","active_severe.CD8+ exhausted T cells",3.38385101052085,NA
"1179","BHLHE40","active_severe.CD8+ naive T cells",3.13264186079533,0.983912113314642
"1180","BHLHE40","active_severe.CD8+ NK-like early effector T cells",2.83342365481969,0.902996901157988
"1181","BHLHE40","active_severe.CD8+ NK-like TEMRA cells",2.72504821039556,1.04548612298929
"1182","BHLHE40","active_severe.CD8+ TEMRA cells",2.74234911403557,1.00876904845649
"1183","BHLHE40","active_severe.Gamma Delta T cells",2.23251870720921,1.09630696149284
"1184","BHLHE40","active_severe.MAIT cells",2.74681070824239,1.07294591068223
"1185","BHLHE40","healthy.CD8+ CD73+ regulatory T cells",2.84203363963751,0.97162103210564
"1186","BHLHE40","healthy.CD8+ central memory T cells",2.75256089364229,1.10573462583727
"1187","BHLHE40","healthy.CD8+ cycling effector T cells",2.03839695459407,0.868360031425911
"1188","BHLHE40","healthy.CD8+ effector memory T cells 1",2.54245548572443,1.13718005675275
"1189","BHLHE40","healthy.CD8+ effector memory T cells 2",1.91418966263129,1.06304541108913
"1190","BHLHE40","healthy.CD8+ exhausted T cells",3.42054256079726,NA
"1191","BHLHE40","healthy.CD8+ naive T cells",2.9244203562043,1.02031905715312
"1192","BHLHE40","healthy.CD8+ NK-like early effector T cells",2.35743181126268,1.12153504485524
"1193","BHLHE40","healthy.CD8+ NK-like TEMRA cells",2.15702450850106,1.17287748125945
"1194","BHLHE40","healthy.CD8+ TEMRA cells",2.00020059219525,1.09539924811165
"1195","BHLHE40","healthy.Gamma Delta T cells",1.86215651398921,1.11930083941497
"1196","BHLHE40","healthy.MAIT cells",2.33011035108713,1.12310896818252
"1197","BHLHE40","recovered_mild.Atypical NKT cells",2.30092892993131,1.09431223159059
"1198","BHLHE40","recovered_mild.CD8+ CD73+ regulatory T cells",2.75247615945941,1.03109370895764
"1199","BHLHE40","recovered_mild.CD8+ central memory T cells",2.71470853624073,1.10028263145959
"1200","BHLHE40","recovered_mild.CD8+ cycling effector T cells",2.43845155257509,1.26914414934248
"1201","BHLHE40","recovered_mild.CD8+ effector memory T cells 1",2.76751993173479,1.0861002937965
"1202","BHLHE40","recovered_mild.CD8+ effector memory T cells 2",2.29292259487196,1.14729390097631
"1203","BHLHE40","recovered_mild.CD8+ naive T cells",2.93157474186222,1.03443097265062
"1204","BHLHE40","recovered_mild.CD8+ NK-like early effector T cells",2.75681243294603,1.12309369326842
"1205","BHLHE40","recovered_mild.CD8+ NK-like TEMRA cells",2.52072655242898,1.10988381338244
"1206","BHLHE40","recovered_mild.CD8+ TEMRA cells",2.53038452379219,1.08483290568486
"1207","BHLHE40","recovered_mild.Gamma Delta T cells",2.16470236149565,0.977720600877611
"1208","BHLHE40","recovered_mild.MAIT cells",2.45937855435955,1.0681394189135
"1209","BHLHE40","recovered_severe.CD8+ CD73+ regulatory T cells",3.25071231155248,0.844718219823501
"1210","BHLHE40","recovered_severe.CD8+ central memory T cells",3.00470321552469,1.08630691795152
"1211","BHLHE40","recovered_severe.CD8+ cycling effector T cells",2.81285082072012,1.04693643611458
"1212","BHLHE40","recovered_severe.CD8+ effector memory T cells 1",2.88105551329953,1.05528947452576
"1213","BHLHE40","recovered_severe.CD8+ effector memory T cells 2",2.40364862581863,1.08718563237176
"1214","BHLHE40","recovered_severe.CD8+ exhausted T cells",2.04905494409309,1.12745712468391
"1215","BHLHE40","recovered_severe.CD8+ naive T cells",3.21274276010598,0.972495059582037
"1216","BHLHE40","recovered_severe.CD8+ NK-like early effector T cells",2.68073184494071,1.06927462696459
"1217","BHLHE40","recovered_severe.CD8+ NK-like TEMRA cells",2.5707924887678,1.14962991353798
"1218","BHLHE40","recovered_severe.CD8+ TEMRA cells",2.66311463670594,1.06457886414988
"1219","BHLHE40","recovered_severe.Gamma Delta T cells",2.19942361556192,0.879993318338316
"1220","BHLHE40","recovered_severe.MAIT cells",2.66846205623695,1.03001601226059
"1221","CDX2","active_mild.Atypical NKT cells",0.942269817023344,0.261667133355587
"1222","CDX2","active_mild.CD8+ CD73+ regulatory T cells",1.03453908032921,0.409203534305437
"1223","CDX2","active_mild.CD8+ central memory T cells",0.891417583740206,0.265227756230023
"1224","CDX2","active_mild.CD8+ cycling effector T cells",0.618354988053927,0.503521283028395
"1225","CDX2","active_mild.CD8+ effector memory T cells 1",0.96928111587846,0.294969301114774
"1226","CDX2","active_mild.CD8+ effector memory T cells 2",0.828167247123585,0.346441172585193
"1227","CDX2","active_mild.CD8+ naive T cells",1.10974270494534,0.437732601505244
"1228","CDX2","active_mild.CD8+ NK-like early effector T cells",0.928497402827247,0.280954489284596
"1229","CDX2","active_mild.CD8+ NK-like TEMRA cells",0.985576226478398,0.444925601889683
"1230","CDX2","active_mild.CD8+ TEMRA cells",0.960722419038209,0.34834818559487
"1231","CDX2","active_mild.Gamma Delta T cells",1.09554320492793,0.466869676035988
"1232","CDX2","active_mild.MAIT cells",1.05311388966973,0.47861724904587
"1233","CDX2","active_severe.Atypical NKT cells",0.896182284040777,0.0491712937215492
"1234","CDX2","active_severe.CD8+ CD73+ regulatory T cells",1.06698967933443,0.423756492641225
"1235","CDX2","active_severe.CD8+ central memory T cells",0.921103387305903,0.305726590528543
"1236","CDX2","active_severe.CD8+ cycling effector T cells",0.586208827417288,0.245248858131458
"1237","CDX2","active_severe.CD8+ effector memory T cells 1",0.954399307622186,0.248486496646757
"1238","CDX2","active_severe.CD8+ effector memory T cells 2",0.773316782066365,0.294637415228509
"1239","CDX2","active_severe.CD8+ exhausted T cells",0.405653630832937,NA
"1240","CDX2","active_severe.CD8+ naive T cells",1.18356721575912,0.501057125955454
"1241","CDX2","active_severe.CD8+ NK-like early effector T cells",0.950767602508575,0.279186625880072
"1242","CDX2","active_severe.CD8+ NK-like TEMRA cells",0.992603283258977,0.31873075562935
"1243","CDX2","active_severe.CD8+ TEMRA cells",0.924947184615253,0.24730919590444
"1244","CDX2","active_severe.Gamma Delta T cells",0.977121115645732,0.380437554932906
"1245","CDX2","active_severe.MAIT cells",1.0712939785407,0.412435672298762
"1246","CDX2","healthy.CD8+ CD73+ regulatory T cells",0.990333484683251,0.479998962050346
"1247","CDX2","healthy.CD8+ central memory T cells",0.801917940741615,0.295199747436217
"1248","CDX2","healthy.CD8+ cycling effector T cells",0.62467221678049,0.363246909831369
"1249","CDX2","healthy.CD8+ effector memory T cells 1",0.881728375945826,0.326682910619092
"1250","CDX2","healthy.CD8+ effector memory T cells 2",0.773039480351767,0.268903686747547
"1251","CDX2","healthy.CD8+ exhausted T cells",1.03233845248687,NA
"1252","CDX2","healthy.CD8+ naive T cells",1.09812358322702,0.523735611703752
"1253","CDX2","healthy.CD8+ NK-like early effector T cells",0.89769791197121,0.365103558999766
"1254","CDX2","healthy.CD8+ NK-like TEMRA cells",0.922109286451896,0.407815392448172
"1255","CDX2","healthy.CD8+ TEMRA cells",0.835555557455359,0.223078106862209
"1256","CDX2","healthy.Gamma Delta T cells",0.904946516908726,0.403606589037113
"1257","CDX2","healthy.MAIT cells",1.07032242093158,0.511335924399998
"1258","CDX2","recovered_mild.Atypical NKT cells",0.9654951355987,0.373556780727587
"1259","CDX2","recovered_mild.CD8+ CD73+ regulatory T cells",1.01311035323756,0.468600047200788
"1260","CDX2","recovered_mild.CD8+ central memory T cells",0.942739473617725,0.407703236142596
"1261","CDX2","recovered_mild.CD8+ cycling effector T cells",0.840205161722085,0.454801704330058
"1262","CDX2","recovered_mild.CD8+ effector memory T cells 1",0.97619102640284,0.381930152637751
"1263","CDX2","recovered_mild.CD8+ effector memory T cells 2",0.871837139524074,0.34300683839957
"1264","CDX2","recovered_mild.CD8+ naive T cells",1.07096556023512,0.51065836986713
"1265","CDX2","recovered_mild.CD8+ NK-like early effector T cells",0.949232676742619,0.357661601453859
"1266","CDX2","recovered_mild.CD8+ NK-like TEMRA cells",0.904470577138039,0.34105112694652
"1267","CDX2","recovered_mild.CD8+ TEMRA cells",0.940516473575102,0.345641328493967
"1268","CDX2","recovered_mild.Gamma Delta T cells",0.916491320031146,0.379650343088709
"1269","CDX2","recovered_mild.MAIT cells",1.08180123786528,0.521650683541655
"1270","CDX2","recovered_severe.CD8+ CD73+ regulatory T cells",1.08065757885129,0.40767399140079
"1271","CDX2","recovered_severe.CD8+ central memory T cells",0.918603745473859,0.282627693178368
"1272","CDX2","recovered_severe.CD8+ cycling effector T cells",0.787336341797727,0.326035164177071
"1273","CDX2","recovered_severe.CD8+ effector memory T cells 1",0.919934156148651,0.270629503203611
"1274","CDX2","recovered_severe.CD8+ effector memory T cells 2",0.796072822623107,0.265839913400191
"1275","CDX2","recovered_severe.CD8+ exhausted T cells",0.664758954827462,0.358384733074233
"1276","CDX2","recovered_severe.CD8+ naive T cells",1.21973902880967,0.544548028687773
"1277","CDX2","recovered_severe.CD8+ NK-like early effector T cells",0.961727286483926,0.375264891190482
"1278","CDX2","recovered_severe.CD8+ NK-like TEMRA cells",0.996511516562548,0.411677219274189
"1279","CDX2","recovered_severe.CD8+ TEMRA cells",0.976312040151267,0.289729465715315
"1280","CDX2","recovered_severe.Gamma Delta T cells",1.012926450114,0.357966691050032
"1281","CDX2","recovered_severe.MAIT cells",1.08634553085083,0.461913886486382
"1282","CEBPA","active_mild.Atypical NKT cells",-0.255819565373299,0.823007797223643
"1283","CEBPA","active_mild.CD8+ CD73+ regulatory T cells",-0.818068081010409,0.78578726898221
"1284","CEBPA","active_mild.CD8+ central memory T cells",-0.8693162460593,0.829847321280623
"1285","CEBPA","active_mild.CD8+ cycling effector T cells",0.140837506982613,1.01041185195241
"1286","CEBPA","active_mild.CD8+ effector memory T cells 1",-0.367419401631727,0.847915835122301
"1287","CEBPA","active_mild.CD8+ effector memory T cells 2",-0.294039501035363,0.834555884133803
"1288","CEBPA","active_mild.CD8+ naive T cells",-1.0707128034177,0.788980744184778
"1289","CEBPA","active_mild.CD8+ NK-like early effector T cells",-0.552501344834507,0.883280799313889
"1290","CEBPA","active_mild.CD8+ NK-like TEMRA cells",-0.317720350575845,0.876013835347717
"1291","CEBPA","active_mild.CD8+ TEMRA cells",-0.376464949410063,0.878932011372766
"1292","CEBPA","active_mild.Gamma Delta T cells",-0.144094205780077,0.934189801381919
"1293","CEBPA","active_mild.MAIT cells",-0.202435883253887,0.91143124531576
"1294","CEBPA","active_severe.Atypical NKT cells",-0.404955487052531,0.575053496820807
"1295","CEBPA","active_severe.CD8+ CD73+ regulatory T cells",-0.681996831636819,0.751677743891061
"1296","CEBPA","active_severe.CD8+ central memory T cells",-0.812490047623692,0.919541013779213
"1297","CEBPA","active_severe.CD8+ cycling effector T cells",0.195742216037851,0.970173176162698
"1298","CEBPA","active_severe.CD8+ effector memory T cells 1",-0.234763472495015,0.872155385956338
"1299","CEBPA","active_severe.CD8+ effector memory T cells 2",-0.291168188505601,0.836470012197449
"1300","CEBPA","active_severe.CD8+ exhausted T cells",0.559813667581542,NA
"1301","CEBPA","active_severe.CD8+ naive T cells",-1.00400590441876,0.853776675070814
"1302","CEBPA","active_severe.CD8+ NK-like early effector T cells",-0.380019144050806,0.920012539312011
"1303","CEBPA","active_severe.CD8+ NK-like TEMRA cells",-0.344941059054809,0.862705095774361
"1304","CEBPA","active_severe.CD8+ TEMRA cells",-0.264089492216569,0.842417271726047
"1305","CEBPA","active_severe.Gamma Delta T cells",0.0501102354985493,0.881443951247501
"1306","CEBPA","active_severe.MAIT cells",-0.197158602428826,0.90174832259491
"1307","CEBPA","healthy.CD8+ CD73+ regulatory T cells",-0.863278628847195,0.933192971658269
"1308","CEBPA","healthy.CD8+ central memory T cells",-0.776351926198979,0.929257369304404
"1309","CEBPA","healthy.CD8+ cycling effector T cells",0.946327493484587,0.836822608948783
"1310","CEBPA","healthy.CD8+ effector memory T cells 1",-0.430739556145192,0.923702820350889
"1311","CEBPA","healthy.CD8+ effector memory T cells 2",-0.138229894284329,0.912134265000831
"1312","CEBPA","healthy.CD8+ exhausted T cells",0.844720724624774,NA
"1313","CEBPA","healthy.CD8+ naive T cells",-1.25307171502708,0.931130736277483
"1314","CEBPA","healthy.CD8+ NK-like early effector T cells",-0.675964477388176,0.865448407048065
"1315","CEBPA","healthy.CD8+ NK-like TEMRA cells",-0.404791555002575,0.960068697311506
"1316","CEBPA","healthy.CD8+ TEMRA cells",0.0213405984273096,0.916155451705435
"1317","CEBPA","healthy.Gamma Delta T cells",-0.0974413733308403,0.802330920392944
"1318","CEBPA","healthy.MAIT cells",-0.594169441687081,0.858883755280876
"1319","CEBPA","recovered_mild.Atypical NKT cells",-0.216870020454221,0.67934140024083
"1320","CEBPA","recovered_mild.CD8+ CD73+ regulatory T cells",-0.733480679304107,0.866771929470805
"1321","CEBPA","recovered_mild.CD8+ central memory T cells",-0.628600207499177,0.887614520596803
"1322","CEBPA","recovered_mild.CD8+ cycling effector T cells",0.470168860252278,1.13089605516714
"1323","CEBPA","recovered_mild.CD8+ effector memory T cells 1",-0.352622384253046,0.886603123990113
"1324","CEBPA","recovered_mild.CD8+ effector memory T cells 2",-0.275324092069026,0.884538316914715
"1325","CEBPA","recovered_mild.CD8+ naive T cells",-1.23049558880698,0.835565867264728
"1326","CEBPA","recovered_mild.CD8+ NK-like early effector T cells",-0.614702469808482,0.827766017602802
"1327","CEBPA","recovered_mild.CD8+ NK-like TEMRA cells",-0.46416524379306,0.952937515738256
"1328","CEBPA","recovered_mild.CD8+ TEMRA cells",-0.145886489637348,0.889202709137621
"1329","CEBPA","recovered_mild.Gamma Delta T cells",-0.162571870379544,0.635776614215924
"1330","CEBPA","recovered_mild.MAIT cells",-0.334361723432628,0.863276691768158
"1331","CEBPA","recovered_severe.CD8+ CD73+ regulatory T cells",-0.800593785670617,0.822178210191499
"1332","CEBPA","recovered_severe.CD8+ central memory T cells",-0.543859258150992,0.909516387596627
"1333","CEBPA","recovered_severe.CD8+ cycling effector T cells",-0.0607373986925916,0.874158943870561
"1334","CEBPA","recovered_severe.CD8+ effector memory T cells 1",-0.218245887871743,0.903468136934057
"1335","CEBPA","recovered_severe.CD8+ effector memory T cells 2",-0.0535578035860758,0.881722582660542
"1336","CEBPA","recovered_severe.CD8+ exhausted T cells",-0.279708401677503,0.973837496645339
"1337","CEBPA","recovered_severe.CD8+ naive T cells",-1.23929954268695,0.820464096623881
"1338","CEBPA","recovered_severe.CD8+ NK-like early effector T cells",-0.235802752612878,0.835729576094001
"1339","CEBPA","recovered_severe.CD8+ NK-like TEMRA cells",-0.261924194549386,0.825752698136539
"1340","CEBPA","recovered_severe.CD8+ TEMRA cells",-0.0872591313107484,0.910921110914268
"1341","CEBPA","recovered_severe.Gamma Delta T cells",-0.307283403172428,0.927946652336771
"1342","CEBPA","recovered_severe.MAIT cells",-0.393618701090163,0.90164466097993
"1343","CEBPB","active_mild.Atypical NKT cells",0.574205785068425,0.689993435378105
"1344","CEBPB","active_mild.CD8+ CD73+ regulatory T cells",0.794088912203845,0.652242859143011
"1345","CEBPB","active_mild.CD8+ central memory T cells",0.863440899478041,0.691076547500824
"1346","CEBPB","active_mild.CD8+ cycling effector T cells",0.348527216454047,0.777493575520624
"1347","CEBPB","active_mild.CD8+ effector memory T cells 1",0.586412413398002,0.72491310555433
"1348","CEBPB","active_mild.CD8+ effector memory T cells 2",0.45541747164155,0.685495990531222
"1349","CEBPB","active_mild.CD8+ naive T cells",0.681471474633863,0.63677490928117
"1350","CEBPB","active_mild.CD8+ NK-like early effector T cells",0.84216661934419,0.639844321651194
"1351","CEBPB","active_mild.CD8+ NK-like TEMRA cells",0.603679003640173,0.762459261807165
"1352","CEBPB","active_mild.CD8+ TEMRA cells",0.55489887544486,0.718384248900989
"1353","CEBPB","active_mild.Gamma Delta T cells",0.907197190777582,0.763349821791217
"1354","CEBPB","active_mild.MAIT cells",1.10830578588946,0.838996878789394
"1355","CEBPB","active_severe.Atypical NKT cells",0.727830728651703,0.589347428543836
"1356","CEBPB","active_severe.CD8+ CD73+ regulatory T cells",0.441570967744179,0.632210058498086
"1357","CEBPB","active_severe.CD8+ central memory T cells",0.435452139259668,0.675912014389451
"1358","CEBPB","active_severe.CD8+ cycling effector T cells",0.146471105941408,0.76817586894443
"1359","CEBPB","active_severe.CD8+ effector memory T cells 1",0.351551960344896,0.654872642464842
"1360","CEBPB","active_severe.CD8+ effector memory T cells 2",0.238236436179398,0.740155356784673
"1361","CEBPB","active_severe.CD8+ exhausted T cells",1.15851750499239,NA
"1362","CEBPB","active_severe.CD8+ naive T cells",0.385228996026469,0.626999476393482
"1363","CEBPB","active_severe.CD8+ NK-like early effector T cells",0.448844834434635,0.727849391591164
"1364","CEBPB","active_severe.CD8+ NK-like TEMRA cells",0.434227896497327,0.68377892526224
"1365","CEBPB","active_severe.CD8+ TEMRA cells",0.360306788316086,0.689415455833459
"1366","CEBPB","active_severe.Gamma Delta T cells",0.609369412242538,0.694500718512235
"1367","CEBPB","active_severe.MAIT cells",0.812841634933948,0.772545954568137
"1368","CEBPB","healthy.CD8+ CD73+ regulatory T cells",0.374797237633286,0.652905460858704
"1369","CEBPB","healthy.CD8+ central memory T cells",0.387587964231675,0.68556705032052
"1370","CEBPB","healthy.CD8+ cycling effector T cells",0.0428617676513613,0.72475426447595
"1371","CEBPB","healthy.CD8+ effector memory T cells 1",0.395055267316926,0.722333183513935
"1372","CEBPB","healthy.CD8+ effector memory T cells 2",0.469451403685841,0.731037902531521
"1373","CEBPB","healthy.CD8+ exhausted T cells",0.557726596523856,NA
"1374","CEBPB","healthy.CD8+ naive T cells",0.266935340351616,0.649418746373819
"1375","CEBPB","healthy.CD8+ NK-like early effector T cells",0.512737987646553,0.672132568442077
"1376","CEBPB","healthy.CD8+ NK-like TEMRA cells",0.500009638715115,0.730463975719488
"1377","CEBPB","healthy.CD8+ TEMRA cells",0.565029076327766,0.75028682323851
"1378","CEBPB","healthy.Gamma Delta T cells",0.774022363591689,0.701592009189432
"1379","CEBPB","healthy.MAIT cells",0.81316338845682,0.729467850580046
"1380","CEBPB","recovered_mild.Atypical NKT cells",0.520596826645718,0.530873815298782
"1381","CEBPB","recovered_mild.CD8+ CD73+ regulatory T cells",0.648395190405586,0.736590830334802
"1382","CEBPB","recovered_mild.CD8+ central memory T cells",0.634268184510382,0.746183532852415
"1383","CEBPB","recovered_mild.CD8+ cycling effector T cells",0.719260423834227,0.879515178284774
"1384","CEBPB","recovered_mild.CD8+ effector memory T cells 1",0.664077389253801,0.751138245761432
"1385","CEBPB","recovered_mild.CD8+ effector memory T cells 2",0.483939945090565,0.767046651129604
"1386","CEBPB","recovered_mild.CD8+ naive T cells",0.326649412667562,0.636991282188432
"1387","CEBPB","recovered_mild.CD8+ NK-like early effector T cells",0.693073961609562,0.691465500868666
"1388","CEBPB","recovered_mild.CD8+ NK-like TEMRA cells",0.610241530807061,0.653407784023301
"1389","CEBPB","recovered_mild.CD8+ TEMRA cells",0.63333718189015,0.735495289031525
"1390","CEBPB","recovered_mild.Gamma Delta T cells",0.70038233920471,0.81910986568737
"1391","CEBPB","recovered_mild.MAIT cells",1.07351408632853,0.851564358968632
"1392","CEBPB","recovered_severe.CD8+ CD73+ regulatory T cells",0.61819150263705,0.64863199423195
"1393","CEBPB","recovered_severe.CD8+ central memory T cells",0.532891104135045,0.686113598982824
"1394","CEBPB","recovered_severe.CD8+ cycling effector T cells",0.518675852836784,0.819013233896853
"1395","CEBPB","recovered_severe.CD8+ effector memory T cells 1",0.457359698770023,0.720269460592168
"1396","CEBPB","recovered_severe.CD8+ effector memory T cells 2",0.372341882055328,0.711982925588321
"1397","CEBPB","recovered_severe.CD8+ exhausted T cells",0.404778875318902,0.793780604788562
"1398","CEBPB","recovered_severe.CD8+ naive T cells",0.509656289158596,0.654931866346078
"1399","CEBPB","recovered_severe.CD8+ NK-like early effector T cells",0.707300757653223,0.840878005142465
"1400","CEBPB","recovered_severe.CD8+ NK-like TEMRA cells",0.581112456261576,0.75469833462708
"1401","CEBPB","recovered_severe.CD8+ TEMRA cells",0.569062573195335,0.707408239562175
"1402","CEBPB","recovered_severe.Gamma Delta T cells",0.803130850753824,0.693620559896481
"1403","CEBPB","recovered_severe.MAIT cells",0.958738057211897,0.82681903760201
"1404","CEBPD","active_mild.Atypical NKT cells",-0.603573772635562,0.795186784971051
"1405","CEBPD","active_mild.CD8+ CD73+ regulatory T cells",-0.312239158455144,0.958404901530437
"1406","CEBPD","active_mild.CD8+ central memory T cells",-0.035639727773053,0.974439168395249
"1407","CEBPD","active_mild.CD8+ cycling effector T cells",0.138996308652693,0.708712267365572
"1408","CEBPD","active_mild.CD8+ effector memory T cells 1",-0.0144026246311584,0.955506725844798
"1409","CEBPD","active_mild.CD8+ effector memory T cells 2",-0.0150504104965908,0.898943577817604
"1410","CEBPD","active_mild.CD8+ naive T cells",-0.646590219143337,0.962109750935555
"1411","CEBPD","active_mild.CD8+ NK-like early effector T cells",0.0357312054638711,0.93574188753293
"1412","CEBPD","active_mild.CD8+ NK-like TEMRA cells",-0.298862569949508,0.902416993648859
"1413","CEBPD","active_mild.CD8+ TEMRA cells",-0.321024604506958,0.928244044423176
"1414","CEBPD","active_mild.Gamma Delta T cells",-0.146506674676689,0.961220151333225
"1415","CEBPD","active_mild.MAIT cells",0.349779105684824,0.829742937749388
"1416","CEBPD","active_severe.Atypical NKT cells",-0.562784810778042,0.53914311505255
"1417","CEBPD","active_severe.CD8+ CD73+ regulatory T cells",0.0559321590164884,1.03023656268387
"1418","CEBPD","active_severe.CD8+ central memory T cells",-0.195463636542761,1.01171778145117
"1419","CEBPD","active_severe.CD8+ cycling effector T cells",-0.143274007452597,0.677305685785527
"1420","CEBPD","active_severe.CD8+ effector memory T cells 1",0.178570051611855,0.900434005706189
"1421","CEBPD","active_severe.CD8+ effector memory T cells 2",-0.0584577951844328,0.764513098900449
"1422","CEBPD","active_severe.CD8+ exhausted T cells",-0.801014553731686,NA
"1423","CEBPD","active_severe.CD8+ naive T cells",-0.497371603839263,0.98290311219268
"1424","CEBPD","active_severe.CD8+ NK-like early effector T cells",0.317550514650089,0.913615954870668
"1425","CEBPD","active_severe.CD8+ NK-like TEMRA cells",0.0200998670715915,0.880994351885701
"1426","CEBPD","active_severe.CD8+ TEMRA cells",0.0570687536963787,0.789220616815249
"1427","CEBPD","active_severe.Gamma Delta T cells",0.263040690910264,0.759128209413051
"1428","CEBPD","active_severe.MAIT cells",0.48795949197196,0.849255904291679
"1429","CEBPD","healthy.CD8+ CD73+ regulatory T cells",-0.386457469890392,1.03678826609517
"1430","CEBPD","healthy.CD8+ central memory T cells",-0.0880370815710997,0.998251089003604
"1431","CEBPD","healthy.CD8+ cycling effector T cells",0.00522289602398601,0.736916406231589
"1432","CEBPD","healthy.CD8+ effector memory T cells 1",-0.057581505195516,0.96178331781627
"1433","CEBPD","healthy.CD8+ effector memory T cells 2",-0.0512888123369615,0.853028620924496
"1434","CEBPD","healthy.CD8+ exhausted T cells",0.991809706199177,NA
"1435","CEBPD","healthy.CD8+ naive T cells",-0.812406572444409,0.900233335222025
"1436","CEBPD","healthy.CD8+ NK-like early effector T cells",-0.448672155864854,0.913769356910467
"1437","CEBPD","healthy.CD8+ NK-like TEMRA cells",-0.273060412233499,0.889825416536394
"1438","CEBPD","healthy.CD8+ TEMRA cells",-0.00655933908083497,0.880242709282601
"1439","CEBPD","healthy.Gamma Delta T cells",0.0724261962533587,0.792933943835735
"1440","CEBPD","healthy.MAIT cells",0.226721569870223,0.908296297788634
"1441","CEBPD","recovered_mild.Atypical NKT cells",-0.170905600122146,1.03925828130672
"1442","CEBPD","recovered_mild.CD8+ CD73+ regulatory T cells",-0.370663892084131,0.939981363225233
"1443","CEBPD","recovered_mild.CD8+ central memory T cells",-0.291541966208973,0.965026503314566
"1444","CEBPD","recovered_mild.CD8+ cycling effector T cells",0.246401498704047,0.879698134254386
"1445","CEBPD","recovered_mild.CD8+ effector memory T cells 1",-0.0796665387949242,0.951467761488325
"1446","CEBPD","recovered_mild.CD8+ effector memory T cells 2",0.162992665081379,0.926378437850316
